season,venue_date,venue_time,round,attendance_value,referee,home_manager,away_manager,home_captain,away_captain,formation_home,formation_away,home_possession,away_possession,home_lineup,away_lineup,home_team,away_team,home_shirtnumber,home_nationality,home_position,home_age,home_minutes,home_goals,home_assists,home_pens_made,home_pens_att,home_shots,home_shots_on_target,home_cards_yellow,home_cards_red,home_touches,home_tackles,home_interceptions,home_blocks,home_xg,home_npxg,home_xg_assist,home_sca,home_gca,home_passes_completed,home_passes,home_passes_pct,home_progressive_passes,home_carries,home_progressive_carries,home_take_ons,home_take_ons_won,home_passes_total_distance,home_passes_progressive_distance,home_passes_completed_short,home_passes_short,home_passes_pct_short,home_passes_completed_medium,home_passes_medium,home_passes_pct_medium,home_passes_completed_long,home_passes_long,home_passes_pct_long,home_pass_xa,home_assisted_shots,home_passes_into_final_third,home_passes_into_penalty_area,home_crosses_into_penalty_area,home_passes_live,home_passes_dead,home_passes_free_kicks,home_through_balls,home_passes_switches,home_crosses,home_throw_ins,home_corner_kicks,home_corner_kicks_in,home_corner_kicks_out,home_corner_kicks_straight,home_passes_offsides,home_passes_blocked,home_tackles_won,home_tackles_def_3rd,home_tackles_mid_3rd,home_tackles_att_3rd,home_challenge_tackles,home_challenges,home_challenge_tackles_pct,home_challenges_lost,home_blocked_shots,home_blocked_passes,home_tackles_interceptions,home_clearances,home_errors,home_touches_def_pen_area,home_touches_def_3rd,home_touches_mid_3rd,home_touches_att_3rd,home_touches_att_pen_area,home_touches_live_ball,home_take_ons_won_pct,home_take_ons_tackled,home_take_ons_tackled_pct,home_carries_distance,home_carries_progressive_distance,home_carries_into_final_third,home_carries_into_penalty_area,home_miscontrols,home_dispossessed,home_passes_received,home_progressive_passes_received,home_cards_yellow_red,home_fouls,home_fouled,home_offsides,home_pens_won,home_pens_conceded,home_own_goals,home_ball_recoveries,home_aerials_won,home_aerials_lost,home_aerials_won_pct,away_shirtnumber,away_nationality,away_position,away_age,away_minutes,away_goals,away_assists,away_pens_made,away_pens_att,away_shots,away_shots_on_target,away_cards_yellow,away_cards_red,away_touches,away_tackles,away_interceptions,away_blocks,away_xg,away_npxg,away_xg_assist,away_sca,away_gca,away_passes_completed,away_passes,away_passes_pct,away_progressive_passes,away_carries,away_progressive_carries,away_take_ons,away_take_ons_won,away_passes_total_distance,away_passes_progressive_distance,away_passes_completed_short,away_passes_short,away_passes_pct_short,away_passes_completed_medium,away_passes_medium,away_passes_pct_medium,away_passes_completed_long,away_passes_long,away_passes_pct_long,away_pass_xa,away_assisted_shots,away_passes_into_final_third,away_passes_into_penalty_area,away_crosses_into_penalty_area,away_passes_live,away_passes_dead,away_passes_free_kicks,away_through_balls,away_passes_switches,away_crosses,away_throw_ins,away_corner_kicks,away_corner_kicks_in,away_corner_kicks_out,away_corner_kicks_straight,away_passes_offsides,away_passes_blocked,away_tackles_won,away_tackles_def_3rd,away_tackles_mid_3rd,away_tackles_att_3rd,away_challenge_tackles,away_challenges,away_challenge_tackles_pct,away_challenges_lost,away_blocked_shots,away_blocked_passes,away_tackles_interceptions,away_clearances,away_errors,away_touches_def_pen_area,away_touches_def_3rd,away_touches_mid_3rd,away_touches_att_3rd,away_touches_att_pen_area,away_touches_live_ball,away_take_ons_won_pct,away_take_ons_tackled,away_take_ons_tackled_pct,away_carries_distance,away_carries_progressive_distance,away_carries_into_final_third,away_carries_into_penalty_area,away_miscontrols,away_dispossessed,away_passes_received,away_progressive_passes_received,away_cards_yellow_red,away_fouls,away_fouled,away_offsides,away_pens_won,away_pens_conceded,away_own_goals,away_ball_recoveries,away_aerials_won,away_aerials_lost,away_aerials_won_pct
2017-2018,2017-11-18,18:30,12,48304,Bastian Dankert,Pál Dárdai,Dieter Hecking,Vedad Ibišević,Lars Stindl,4-4-2,4-4-2,0.58,0.42,"['Rune Jarstein', 'Per Ciljan Skjelbred', 'Karim Rekik', 'Alexander Esswein', 'Salomon Kalou', 'Sebastian Langkamp', 'Vedad Ibišević', 'Marvin Plattenhardt', 'Mitchell Weiser', 'Arne Maier', 'Davie Selke', 'Thomas Kraft', 'Peter Pekarík', 'Ondrej Duda', 'Maximilian Mittelstädt', 'Valentino Lazaro', 'Jordan Torunarigha', 'Fabian Lustenberger']","['Rune Jarstein', 'Per Ciljan Skjelbred', 'Karim Rekik', 'Alexander Esswein', 'Salomon Kalou', 'Sebastian Langkamp', 'Vedad Ibišević', 'Marvin Plattenhardt', 'Mitchell Weiser', 'Arne Maier', 'Davie Selke', 'Thomas Kraft', 'Peter Pekarík', 'Ondrej Duda', 'Maximilian Mittelstädt', 'Valentino Lazaro', 'Jordan Torunarigha', 'Fabian Lustenberger']",Hertha BSC,Mönchengladbach,,,,,990,2,2,0,0,15,8,2,0,760,24,17,10,1.6,1.6,1.6,28,4,563,657,85.7,59,445,13,14,6,11363,3901,195,220,88.6,267,292,91.4,94,118,79.7,1.7,13,62,6,3,607,47,14,0,4,27,18,8,0,6,0,3,18,17,9,15,0,14,20,70.0,6,0,10,41,13,0,31,129,456,180,26,760,42.9,8,57.1,1765,770,15,6,14,12,557,56,0,17,12,3,0,1,0,44,11,11,50.0,,,,,990,4,1,1,1,7,4,1,0,583,20,14,16,2.1,1.3,0.8,15,7,371,468,79.3,19,313,11,20,6,5656,2330,198,221,89.6,131,164,79.9,25,50,50.0,0.4,4,15,3,1,408,57,18,0,2,7,26,2,0,2,0,3,11,15,11,8,1,8,14,57.1,6,3,13,34,28,0,65,201,310,79,13,582,30.0,14,70.0,1269,684,8,6,10,10,368,19,0,12,15,3,0,0,0,44,11,11,50.0
2017-2018,2017-10-01,13:30,7,24000,Daniel Siebert,Christian Streich,Julian Nagelsmann,Julian Schuster,Kevin Vogt,3-4-3,4-3-3,0.44,0.56,"['Alexander Schwolow', 'Philipp Lienhart', 'Çağlar Söyüncü', 'Florian Niederlechner', 'Mike Frantz', 'Marco Terrazzino', 'Pascal Stenzel', 'Janik Haberer', 'Julian Schuster', 'Nicolas Höfler', 'Christian Günter', 'Rafał Gikiewicz', 'Aleksandar Ignjovski', 'Ryan Kent', 'Yoric Ravet', 'Nils Petersen', 'Robin Koch', 'Florian Kath']","['Alexander Schwolow', 'Philipp Lienhart', 'Çağlar Söyüncü', 'Florian Niederlechner', 'Mike Frantz', 'Marco Terrazzino', 'Pascal Stenzel', 'Janik Haberer', 'Julian Schuster', 'Nicolas Höfler', 'Christian Günter', 'Rafał Gikiewicz', 'Aleksandar Ignjovski', 'Ryan Kent', 'Yoric Ravet', 'Nils Petersen', 'Robin Koch', 'Florian Kath']",Freiburg,Hoffenheim,,,,,990,3,3,0,0,15,6,2,0,495,18,8,13,1.2,1.2,1.1,23,6,307,392,78.3,29,234,12,16,4,7078,3219,93,108,86.1,133,156,85.3,72,108,66.7,1.2,13,24,4,1,331,58,18,0,6,15,21,9,5,3,0,3,10,14,7,7,4,6,10,60.0,4,5,8,26,26,0,71,197,175,129,20,495,25.0,12,75.0,1513,693,11,3,10,16,304,29,0,13,17,3,0,0,1,31,19,19,50.0,,,,,990,1,1,0,0,15,6,3,0,604,28,2,13,0.9,0.9,0.6,28,2,418,507,82.4,37,306,16,10,4,8272,3509,155,171,90.6,168,188,89.4,73,110,66.4,1.3,11,33,15,3,455,51,16,0,4,23,16,7,5,1,0,1,11,21,15,12,1,12,16,75.0,4,4,9,30,18,0,69,233,264,111,26,604,40.0,6,60.0,1569,923,8,4,9,12,411,36,0,17,13,1,0,0,0,34,19,19,50.0
2017-2018,2017-12-02,15:30,14,30210,Robert Hartmann,Heiko Herrlich,Peter Bosz,Lars Bender,Marcel Schmelzer,3-4-3,3-4-3,0.28,0.72,"['Bernd Leno', 'Jonathan Tah', 'Sven Bender', 'Lars Bender', 'Leon Bailey', 'Julian Brandt', 'Wendell', 'Charles Aránguiz', 'Kai Havertz', 'Kevin Volland', 'Benjamin Henrichs', 'Ramazan Özcan', 'Panagiotis Retsos', 'Lucas Alario', 'Admir Mehmedi', 'Julian Baumgartlinger', 'Joel Pohjanpalo', 'Karim Bellarabi']","['Bernd Leno', 'Jonathan Tah', 'Sven Bender', 'Lars Bender', 'Leon Bailey', 'Julian Brandt', 'Wendell', 'Charles Aránguiz', 'Kai Havertz', 'Kevin Volland', 'Benjamin Henrichs', 'Ramazan Özcan', 'Panagiotis Retsos', 'Lucas Alario', 'Admir Mehmedi', 'Julian Baumgartlinger', 'Joel Pohjanpalo', 'Karim Bellarabi']",Bayer Leverkusen,Dortmund,,,,,940,1,1,0,0,15,9,1,1,418,21,18,13,2.1,2.1,1.8,29,2,205,308,66.6,23,189,14,17,12,3863,1863,106,132,80.3,65,91,71.4,30,68,44.1,1.1,8,16,6,3,255,47,18,1,3,17,15,7,4,3,0,6,5,16,13,8,0,10,17,58.8,7,3,10,39,24,0,60,177,171,74,16,418,70.6,5,29.4,1131,539,4,4,9,7,203,23,0,9,19,6,0,0,0,41,15,16,48.4,,,,,990,1,1,0,0,9,2,3,0,883,12,14,6,1.1,1.1,1.0,17,2,684,789,86.7,82,494,17,17,7,11325,3310,335,367,91.3,291,315,92.4,45,72,62.5,1.0,7,63,14,1,742,45,15,0,2,16,21,4,1,1,0,2,13,9,5,3,4,5,17,29.4,12,2,4,26,15,0,50,139,524,225,27,883,41.2,10,58.8,2863,1359,15,8,9,11,684,82,0,19,8,2,0,0,0,33,16,15,51.6
2017-2018,2017-12-15,20:30,17,51409,Markus Schmidt,Dieter Hecking,Markus Gisdol,Lars Stindl,Gōtoku Sakai,4-4-2,3-5-2,0.54,0.46,"['Yann Sommer', 'Reece Oxford', 'Jannik Vestergaard', 'Patrick Herrmann', 'Thorgan Hazard', 'Raffael', 'Lars Stindl', 'Oscar Wendt', 'Mickaël Cuisance', 'Matthias Ginter', 'Nico Elvedi', 'Tobias Sippel', 'Josip Drmić', 'Tony Jantschke', 'Justin Hoffmans', 'Raúl Bobadilla', 'Vincenzo Grifo', 'Marcel Benger']","['Yann Sommer', 'Reece Oxford', 'Jannik Vestergaard', 'Patrick Herrmann', 'Thorgan Hazard', 'Raffael', 'Lars Stindl', 'Oscar Wendt', 'Mickaël Cuisance', 'Matthias Ginter', 'Nico Elvedi', 'Tobias Sippel', 'Josip Drmić', 'Tony Jantschke', 'Justin Hoffmans', 'Raúl Bobadilla', 'Vincenzo Grifo', 'Marcel Benger']",Mönchengladbach,Hamburger SV,,,,,990,3,3,0,0,13,5,0,0,655,26,12,12,2.6,2.6,2.4,24,6,419,531,78.9,33,340,18,24,13,7512,2376,180,208,86.5,183,207,88.4,49,88,55.7,1.3,9,22,8,1,477,54,17,2,2,16,18,9,0,6,0,0,19,20,7,15,4,14,18,77.8,4,3,9,38,28,1,68,193,328,139,22,655,54.2,11,45.8,1827,921,14,6,15,12,413,32,0,7,15,0,0,0,0,46,16,19,45.7,,,,,990,1,1,0,0,8,2,3,0,568,23,9,18,0.7,0.7,0.6,11,2,345,457,75.5,37,290,17,18,4,6728,2512,141,166,84.9,155,193,80.3,43,77,55.8,0.7,5,32,8,1,403,52,6,0,3,19,30,4,2,2,0,2,13,17,11,11,1,11,24,45.8,13,1,17,32,20,1,54,150,309,113,19,568,22.2,14,77.8,1414,643,12,3,10,12,340,35,0,16,7,2,0,0,0,45,19,16,54.3
2017-2018,2017-12-12,20:30,16,40983,Manuel Gräfe,Markus Gisdol,Niko Kovač,Kyriakos Papadopoulos,David Abraham,4-2-3-1,3-1-4-2,0.64,0.36,"['Christian Mathenia', 'Dennis Diekmeier', 'Mërgim Mavraj', 'Douglas Santos', 'Kyriakos Papadopoulos', 'Walace', 'Aaron Hunt', 'Luca Waldschmidt', 'Filip Kostić', 'Gideon Jung', 'Jann-Fiete Arp', 'Julian Pollersbeck', 'Rick van Drongelen', 'André Hahn', 'Sven Schipplock', 'Albin Ekdal', 'Gōtoku Sakai', 'Tatsuya Ito']","['Christian Mathenia', 'Dennis Diekmeier', 'Mërgim Mavraj', 'Douglas Santos', 'Kyriakos Papadopoulos', 'Walace', 'Aaron Hunt', 'Luca Waldschmidt', 'Filip Kostić', 'Gideon Jung', 'Jann-Fiete Arp', 'Julian Pollersbeck', 'Rick van Drongelen', 'André Hahn', 'Sven Schipplock', 'Albin Ekdal', 'Gōtoku Sakai', 'Tatsuya Ito']",Hamburger SV,Eintracht Frankfurt,,,,,990,1,1,0,0,21,6,0,0,686,27,8,17,1.5,1.5,1.1,40,2,400,555,72.1,56,357,28,27,9,7708,3294,164,197,83.2,168,226,74.3,61,104,58.7,1.6,14,45,13,6,478,76,27,0,4,31,30,9,5,3,0,1,20,15,16,10,1,15,24,62.5,9,2,15,35,16,2,39,167,332,194,39,686,33.3,18,66.7,1947,1145,12,6,11,4,393,54,0,7,26,1,0,0,0,56,41,26,61.2,,,,,990,2,2,0,0,10,5,4,0,469,22,14,27,0.9,0.9,0.9,17,4,173,312,55.4,22,163,11,24,9,3315,1884,86,108,79.6,58,92,63.0,24,82,29.3,1.0,10,15,5,0,261,50,8,0,3,8,25,3,1,2,0,1,16,15,14,8,0,18,27,66.7,9,8,19,36,38,0,74,186,188,100,18,469,37.5,15,62.5,871,415,9,5,12,12,171,22,0,26,6,1,0,0,0,55,26,41,38.8
2017-2018,2018-03-03,15:30,25,46739,Markus Schmidt,Bernd Hollerbach,Sandro Schwarz,Gōtoku Sakai,Stefan Bell,4-2-3-1,3-1-4-2,0.66,0.34,"['Christian Mathenia', 'Rick van Drongelen', 'Douglas Santos', 'Kyriakos Papadopoulos', 'Walace', 'Aaron Hunt', 'Filip Kostić', 'Bakery Jatta', 'Sven Schipplock', 'Gōtoku Sakai', 'Gideon Jung', 'Julian Pollersbeck', 'Dennis Diekmeier', 'Mërgim Mavraj', 'André Hahn', 'Luca Waldschmidt', 'Sejad Salihović', 'Jann-Fiete Arp']","['Christian Mathenia', 'Rick van Drongelen', 'Douglas Santos', 'Kyriakos Papadopoulos', 'Walace', 'Aaron Hunt', 'Filip Kostić', 'Bakery Jatta', 'Sven Schipplock', 'Gōtoku Sakai', 'Gideon Jung', 'Julian Pollersbeck', 'Dennis Diekmeier', 'Mërgim Mavraj', 'André Hahn', 'Luca Waldschmidt', 'Sejad Salihović', 'Jann-Fiete Arp']",Hamburger SV,Mainz 05,,,,,990,0,0,0,1,17,5,4,0,682,29,8,13,2.1,1.3,1.0,31,0,389,554,70.2,51,343,14,34,12,7556,3064,156,200,78.0,170,231,73.6,54,93,58.1,1.5,12,33,13,7,481,72,16,0,3,32,38,11,4,7,0,1,12,21,3,22,4,15,19,78.9,4,0,13,37,10,0,39,151,332,206,38,681,35.3,22,64.7,1788,1004,13,2,16,13,383,49,0,17,14,1,1,0,0,52,33,29,53.2,,,,,960,0,0,0,0,5,2,5,1,439,35,4,10,0.5,0.5,0.3,9,0,143,282,50.7,11,146,6,19,4,2735,1326,58,84,69.0,58,90,64.4,23,80,28.8,0.1,3,4,1,0,228,50,15,0,1,3,21,1,1,0,0,4,14,29,20,12,3,22,34,64.7,12,4,6,39,56,0,88,224,181,37,2,439,21.1,15,78.9,668,351,3,0,12,14,142,11,1,15,15,4,0,1,0,40,29,33,46.8
2017-2018,2017-08-27,15:30,2,39265,Christian Dingert,Ralph Hasenhüttl,Christian Streich,Willi Orban,Julian Schuster,4-2-2-2,3-4-3,0.67,0.33,"['Péter Gulácsi', 'Willi Orban', 'Dayot Upamecano', 'Marcel Sabitzer', 'Naby Keïta', 'Emil Forsberg', 'Timo Werner', 'Lukas Klostermann', 'Marcel Halstenberg', 'Jean-Kévin Augustin', 'Diego Demme', 'Yvon Mvogo', 'Bernardo', 'Stefan Ilsanker', 'Bruma', 'Dominik Kaiser', 'Konrad Laimer', 'Marvin Compper']","['Péter Gulácsi', 'Willi Orban', 'Dayot Upamecano', 'Marcel Sabitzer', 'Naby Keïta', 'Emil Forsberg', 'Timo Werner', 'Lukas Klostermann', 'Marcel Halstenberg', 'Jean-Kévin Augustin', 'Diego Demme', 'Yvon Mvogo', 'Bernardo', 'Stefan Ilsanker', 'Bruma', 'Dominik Kaiser', 'Konrad Laimer', 'Marvin Compper']",RB Leipzig,Freiburg,,,,,990,4,4,0,0,29,11,2,0,766,20,17,9,2.7,2.7,2.7,56,8,531,641,82.8,52,453,25,21,15,8520,3118,282,304,92.8,187,213,87.8,45,93,48.4,1.9,26,43,17,4,580,60,14,6,3,14,33,8,5,1,0,1,11,17,12,7,1,11,12,91.7,1,0,9,37,24,0,42,183,407,186,35,766,71.4,6,28.6,2431,1278,17,7,14,16,525,52,0,11,12,1,0,0,0,57,23,12,65.7,,,,,980,1,1,0,0,7,2,2,1,445,22,14,16,0.5,0.5,0.5,13,2,207,316,65.5,29,151,8,12,1,3989,1856,84,101,83.2,90,118,76.3,29,78,37.2,0.7,6,16,5,1,260,55,11,1,4,7,21,2,2,0,0,1,11,19,10,12,0,6,21,28.6,15,6,10,36,37,0,65,179,204,65,12,445,8.3,11,91.7,678,295,7,3,10,9,206,29,1,13,11,1,0,0,0,46,12,23,34.3
2017-2018,2017-09-20,20:30,5,23477,Manuel Gräfe,Sandro Schwarz,Julian Nagelsmann,Stefan Bell,Eugen Polanski,3-4-3,3-1-4-2,0.44,0.56,"['René Adler', 'Giulio Donati', 'Leon Balogun', 'Danny Latza', 'Levin Öztunalı', 'Yoshinori Mutō', 'Viktor Fischer', 'Stefan Bell', 'Daniel Brosinski', 'Suat Serdar', 'Jean-Philippe Gbamin', 'Robin Zentner', 'Robin Quaison', 'Alexandru Maxim', 'Jairo Samperio', 'Fabian Frei', 'Pablo de Blasis', 'Gerrit Holtmann']","['René Adler', 'Giulio Donati', 'Leon Balogun', 'Danny Latza', 'Levin Öztunalı', 'Yoshinori Mutō', 'Viktor Fischer', 'Stefan Bell', 'Daniel Brosinski', 'Suat Serdar', 'Jean-Philippe Gbamin', 'Robin Zentner', 'Robin Quaison', 'Alexandru Maxim', 'Jairo Samperio', 'Fabian Frei', 'Pablo de Blasis', 'Gerrit Holtmann']",Mainz 05,Hoffenheim,,,,,990,2,1,0,0,21,7,3,0,538,24,14,19,1.9,1.9,1.7,35,3,311,413,75.3,47,287,22,16,4,5605,2344,141,167,84.4,122,145,84.1,38,80,47.5,1.1,14,29,9,2,353,58,15,1,3,17,26,5,2,2,0,2,12,17,9,10,5,11,18,61.1,7,4,15,38,12,0,38,154,247,142,24,538,25.0,12,75.0,1711,887,12,5,12,20,307,47,0,9,12,2,0,0,0,51,13,17,43.3,,,,,990,3,3,0,0,19,7,3,0,655,32,7,15,1.4,1.4,1.2,35,6,419,529,79.2,39,298,6,18,7,8543,3466,147,170,86.5,202,229,88.2,67,109,61.5,1.2,15,26,9,2,471,54,9,0,1,14,19,11,7,3,0,4,15,25,17,13,2,12,16,75.0,4,6,9,39,21,0,84,287,265,106,22,655,38.9,11,61.1,1413,641,8,4,16,13,417,38,0,13,9,4,0,0,0,42,17,13,56.7
2017-2018,2017-09-30,15:30,7,30660,Marco Fritz,Manuel Baum,Peter Bosz,Alfreð Finnbogason,Sokratis Papastathopoulos,4-2-3-1,4-3-3,0.41,0.59,"['Marwin Hitz', 'Daniel Opare', 'Jeffrey Gouweleeuw', 'Marcel Heller', 'Rani Khedira', 'Daniel Baier', 'Michael Gregoritsch', 'Alfreð Finnbogason', 'Caiuby', 'Philipp Max', 'Martin Hinteregger', 'Andreas Luthe', 'Kostas Stafylidis', 'Jonathan Schmid', 'Koo Ja-cheol', 'Sergio Córdova', 'Erik Thommy', 'Kevin Danso']","['Marwin Hitz', 'Daniel Opare', 'Jeffrey Gouweleeuw', 'Marcel Heller', 'Rani Khedira', 'Daniel Baier', 'Michael Gregoritsch', 'Alfreð Finnbogason', 'Caiuby', 'Philipp Max', 'Martin Hinteregger', 'Andreas Luthe', 'Kostas Stafylidis', 'Jonathan Schmid', 'Koo Ja-cheol', 'Sergio Córdova', 'Erik Thommy', 'Kevin Danso']",Augsburg,Dortmund,,,,,990,1,1,0,0,10,5,4,0,474,25,14,9,1.5,1.5,1.5,18,1,209,360,58.1,26,173,12,14,7,3561,1917,95,125,76.0,62,101,61.4,32,94,34.0,1.5,8,16,6,4,297,58,13,0,1,27,33,5,2,2,0,5,9,17,17,7,1,16,25,64.0,9,3,6,39,27,2,65,168,194,120,12,474,50.0,7,50.0,1001,506,11,0,13,8,204,26,0,23,12,5,0,1,0,51,16,21,43.2,,,,,990,2,1,0,1,13,7,1,0,631,15,12,5,2.0,1.2,0.7,26,3,385,522,73.8,43,306,22,25,9,6988,2753,155,186,83.3,170,214,79.4,45,94,47.9,1.1,8,22,6,1,457,64,27,0,3,15,19,5,3,2,0,1,8,11,2,12,1,7,14,50.0,7,1,4,27,31,0,63,186,322,129,23,630,36.0,16,64.0,1868,1108,16,5,12,9,380,40,0,12,23,1,1,0,0,37,21,16,56.8
2017-2018,2017-09-30,15:30,7,51500,Felix Brych,Niko Kovač,Hannes Wolf,David Abraham,Dennis Aogo,4-2-3-1,3-4-3,0.43,0.57,"['Lukáš Hrádecký', 'Simon Falette', 'Ante Rebić', 'Jonathan de Guzmán', 'Sébastien Haller', 'Mijat Gaćinović', 'Kevin-Prince Boateng', 'David Abraham', 'Marc Stendera', 'Timothy Chandler', 'Taleb Tawatha', 'Jan Zimmermann', 'Luka Jović', 'Jetro Willems', 'Marco Russ', 'Slobodan Medojević', 'Marius Wolf', 'Branimir Hrgota']","['Lukáš Hrádecký', 'Simon Falette', 'Ante Rebić', 'Jonathan de Guzmán', 'Sébastien Haller', 'Mijat Gaćinović', 'Kevin-Prince Boateng', 'David Abraham', 'Marc Stendera', 'Timothy Chandler', 'Taleb Tawatha', 'Jan Zimmermann', 'Luka Jović', 'Jetro Willems', 'Marco Russ', 'Slobodan Medojević', 'Marius Wolf', 'Branimir Hrgota']",Eintracht Frankfurt,Stuttgart,,,,,963,2,0,0,0,10,6,1,1,520,16,10,13,1.2,1.2,0.5,20,4,304,428,71.0,31,295,10,14,6,5607,2395,128,163,78.5,124,163,76.1,40,75,53.3,0.5,4,24,5,2,372,55,18,0,5,19,26,3,0,1,0,1,14,15,4,9,3,6,16,37.5,10,1,12,26,21,0,48,149,264,112,13,520,42.9,8,57.1,1416,670,13,0,6,9,302,31,0,10,17,1,0,0,0,32,17,22,43.6,,,,,990,1,1,0,0,13,5,1,0,656,17,15,15,1.0,1.0,0.8,22,1,451,560,80.5,38,380,17,16,10,9461,3248,141,158,89.2,229,263,87.1,75,117,64.1,0.6,10,34,7,4,506,52,10,0,5,22,28,6,2,4,0,2,14,13,8,5,4,8,14,57.1,6,2,13,32,20,1,57,233,316,114,13,656,62.5,6,37.5,1994,1143,13,2,11,10,450,38,0,17,10,2,0,0,0,35,22,17,56.4
2017-2018,2017-12-13,18:30,16,30150,Bibiana Steinhaus,Julian Nagelsmann,Hannes Wolf,Kevin Vogt,Christian Gentner,3-1-4-2,3-4-3,0.58,0.42,"['Oliver Baumann', 'Pavel Kadeřábek', 'Lukas Rupp', 'Kerem Demirbay', 'Nico Schulz', 'Mark Uth', 'Benjamin Hübner', 'Kevin Vogt', 'Serge Gnabry', 'Dennis Geiger', 'Stefan Posch', 'Gregor Kobel', 'Florian Grillitsch', 'Steven Zuber', 'Nadiem Amiri', 'Kevin Akpoguma', 'Andrej Kramarić', 'Ádám Szalai']","['Oliver Baumann', 'Pavel Kadeřábek', 'Lukas Rupp', 'Kerem Demirbay', 'Nico Schulz', 'Mark Uth', 'Benjamin Hübner', 'Kevin Vogt', 'Serge Gnabry', 'Dennis Geiger', 'Stefan Posch', 'Gregor Kobel', 'Florian Grillitsch', 'Steven Zuber', 'Nadiem Amiri', 'Kevin Akpoguma', 'Andrej Kramarić', 'Ádám Szalai']",Hoffenheim,Stuttgart,,,,,990,1,1,0,0,11,2,1,0,786,24,21,14,1.7,1.7,0.9,20,2,532,669,79.5,46,410,13,17,5,10259,3637,176,203,86.7,286,338,84.6,60,105,57.1,1.1,8,38,3,0,616,49,17,1,3,15,22,0,0,0,0,4,14,19,11,11,2,16,29,55.2,13,2,12,45,12,0,77,268,388,136,14,786,29.4,12,70.6,2177,1074,11,5,14,5,528,46,0,12,15,4,0,0,0,42,13,20,39.4,,,,,990,0,0,0,0,9,3,1,0,611,17,20,17,0.6,0.6,0.5,15,0,354,490,72.2,28,264,16,29,13,6813,2822,130,158,82.3,180,217,82.9,40,94,42.6,0.4,7,24,5,1,440,49,16,0,0,12,21,3,3,0,0,1,15,11,9,7,1,12,17,70.6,5,4,13,37,21,0,55,241,286,92,14,611,44.8,16,55.2,1207,588,11,3,10,8,349,28,0,16,12,1,0,0,0,57,20,13,60.6
2017-2018,2018-01-20,15:30,19,24450,Markus Schmidt,Martin Schmidt,Niko Kovač,Paul Verhaegh,Makoto Hasebe,4-4-2,3-1-4-2,0.53,0.47,"['Koen Casteels', 'William', 'Paul Verhaegh', 'Landry Dimata', 'Yunus Mallı', 'Divock Origi', 'Ohis Felix Uduokhai', 'Josip Brekalo', 'Josuha Guilavogui', 'Maximilian Arnold', 'Marcel Tisserand', 'Max Grün', 'Jeffrey Bruma', 'Renato Steffen', 'Yannick Gerhardt', 'Victor Osimhen', 'Sebastian Jung', 'Robin Knoche']","['Koen Casteels', 'William', 'Paul Verhaegh', 'Landry Dimata', 'Yunus Mallı', 'Divock Origi', 'Ohis Felix Uduokhai', 'Josip Brekalo', 'Josuha Guilavogui', 'Maximilian Arnold', 'Marcel Tisserand', 'Max Grün', 'Jeffrey Bruma', 'Renato Steffen', 'Yannick Gerhardt', 'Victor Osimhen', 'Sebastian Jung', 'Robin Knoche']",Wolfsburg,Eintracht Frankfurt,,,,,966,1,0,0,0,14,4,4,1,590,12,15,18,0.9,0.9,0.6,23,2,381,494,77.1,42,246,18,13,7,8406,3345,120,147,81.6,176,209,84.2,81,117,69.2,0.5,9,39,8,3,429,64,18,0,20,20,28,4,4,0,0,1,17,11,5,6,1,8,13,61.5,5,6,12,27,15,1,58,201,279,117,15,590,53.8,6,46.2,1398,703,8,4,15,14,379,42,1,13,19,1,0,0,0,38,18,14,56.3,,,,,990,3,3,0,0,18,6,2,0,563,20,17,20,1.7,1.7,1.4,27,6,331,443,74.7,39,291,17,13,5,6496,2552,134,158,84.8,137,167,82.0,50,90,55.6,0.7,11,26,7,1,398,44,13,0,8,16,20,3,0,3,0,1,15,20,9,10,1,6,13,46.2,7,6,14,37,24,0,50,176,268,130,31,563,38.5,8,61.5,1533,880,8,9,12,4,327,38,0,19,12,1,0,0,0,45,14,18,43.8
